0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.35211244,-0.19391042,1.8431587,1.4855301,-1.413504,-1.1423969,0.10631049,-0.36282134,0.5595061,0.2574533,-1.1407632,2.456438,3.1745124,-1.635881,2.088814,1.9652839,1.6485003,2.140082,1.3721505,0.45263478,1.2555858,-1.2937483,-2.2275498,-0.88541555,-0.18955615,-0.5557766,1.4647094,-1.5543659,-0.4071653,1.7376342,-0.61006093,-1.1015651,0.7148501,-0.52583456,4.2956758,-3.1933131,1.429719,-0.24978693,-1.8895682,1.0628268,2.1042159,0.074376315,-0.39277753,-1.0606825,-0.40945512,-2.942374,0.0700199,-0.7656596,-3.2422426,4.644455,-1.0738965,0.7371206,-0.3234738,0.3383938,-0.97796047,-0.44600117,-1.6508174,-1.3519983,0.9581822,0.6354225,-1.2363385,1.9976879,-0.33367252,1.7456574,0.06420004,1.4937621,-1.30094,1.2741532,-2.0216627,1.982291,-0.30688417,1.0047189,-1.7686156,-3.2872453,3.1452665,-1.3736483,-0.8633013,1.4276398,1.5136275,-1.1555076,0.37464514,0.32064223,-1.483706,1.9070997,-2.225909,2.7978115,-1.1820383,-1.3824077,0.9528917,-0.05590856,-4.277959,-4.445716,-0.41621625,-1.3853683,0.45024252,-1.024077,0.29535842,-2.4236424,-0.88787526,-2.2432432,-1.0765736,0.3105741,-0.8614043,-1.9042675,-1.4329426,0.3785561,0.333677,0.39561915,1.3147035,0.27197415,2.626402,1.2420601,-2.20432,0.74981356,0.8303622,0.15987277,-0.8965161,-1.4937655,2.2748864,-3.2136242,1.8339108,0.08271676,0.08233677,2.29815,-0.65650314,-0.7681386,-0.64191484,-0.8560122
-1.6839054,0.90499014,-1.0231766,1.2202874,0.37380493,0.20981365,-1.296305,0.72330564,-0.3391007,0.6262181,0.8596323,-1.0869339,-1.087872,-0.2735986,0.0067967474,-1.5988257,1.4261882,-0.56864876,-2.228489,-1.2755384,-1.907284,-0.13862708,1.1360773,-0.42221415,-0.31076413,-0.56090987,0.5098217,-2.0933208,1.0175736,0.17862931,0.32787013,-0.4928818,-0.7681848,1.5600026,-0.90924186,0.51567554,-0.021973789,-0.4064765,0.88389885,-0.18691862,-0.12610766,-0.69050044,0.09182191,1.4758761,1.371098,1.953558,0.22671062,-0.2889876,-2.4745007,-0.76515967,-0.6544863,-0.8053327,0.4715577,-0.37225854,0.27746254,-0.5273014,0.42986727,0.82284784,-2.5360904,-0.78101444,0.618477,0.45003957,1.1171069,2.5809748,-0.46441227,-0.32415217,0.5824692,-0.20505361,0.28303677,1.0830084,-0.11211564,-0.553105,0.42417666,-0.07025827,-0.6999287,-0.39434424,-0.5329295,0.29940763,-0.26398927,0.26457882,0.11664206,0.9665753,1.5878808,0.199429,-0.97840536,0.2619666,-0.17070657,1.7622285,0.5890453,-0.7401008,-0.42122597,2.2623463,-0.033582732,-0.77811533,-0.35215947,1.2104429,-0.014017709,0.68524384,-1.5227466,0.09606883,0.2469038,0.8723999,-1.3457445,1.3106382,-0.9289255,0.6411752,0.5564949,0.20279893,0.34398443,1.0619651,-0.59653574,0.073810525,0.4362203,0.79636854,1.3801341,0.8940135,0.787564,-1.6250665,1.1021569,-2.0901985,-0.36904284,-0.8039088,0.8361411,1.4103539,2.069318,-0.9953354,-1.021307,-1.4046055
0.78154755,0.8016988,-0.8654472,-0.25015157,-0.66799206,1.6400957,0.5401305,-1.1982507,0.44573164,0.034744766,-0.6061142,-1.0041254,0.6667554,-0.3595429,0.34297138,-0.29431796,-0.43322492,-2.8702836,-0.04322189,0.25871035,0.32759947,1.1842253,-0.15945384,-0.0007648319,-0.9812646,-0.19630216,-0.523003,0.26476365,-0.46036017,-0.29451907,0.5402113,0.22320333,-0.19920237,0.63190436,-0.92972636,1.012095,-0.4762192,0.04832565,0.28291798,-0.5428464,-0.30347556,1.017745,-1.5757198,-0.11145956,-2.2017026,0.2766835,0.70724505,0.75996643,1.5742059,-2.3103395,0.3280464,0.32353023,0.99962276,0.90862924,-0.021977797,-0.28994322,-0.5134541,0.97319484,-0.0672034,0.7728946,0.90795684,0.4361598,1.2176101,-1.809977,-0.65456605,0.3374371,0.79524636,-0.59792995,1.8620615,-0.12138389,-0.6443346,0.32794243,-0.36714536,1.5123405,0.16802615,0.4747263,0.9990183,0.743684,1.2347941,1.3443592,-0.48153338,0.30371153,-1.0209992,-1.07614,-0.5850154,-0.1881803,0.90736777,1.9824928,-1.3424516,1.0659254,-0.44997263,1.271712,-0.82809484,0.1316569,0.26514813,0.5228913,-0.14215103,-0.41813037,-0.5534782,-0.85635984,-0.3363104,0.28734878,0.24294859,-0.23387334,0.29467458,1.1687733,0.76352125,-0.61595535,-0.23542605,0.15276635,0.54278564,-0.54735297,1.1478796,0.8629664,-0.50973487,-1.4171093,0.8563937,0.31496078,1.9590908,0.01643096,-0.67836136,0.37120962,0.2086845,-1.3476937,0.31371307,0.13380693,-0.47417223,-0.629321
-1.221598,2.0863788,-1.5546196,0.5792947,0.92795897,1.4748946,-0.93118155,0.2967057,-0.40998724,0.99090624,0.9659883,-2.4260635,-0.51776123,-0.06485689,-0.49680516,-1.9182526,1.1954548,-0.7823421,-2.0395827,-1.5595188,-2.104932,-0.013356671,1.1561172,0.47762012,-0.51928914,-0.7072851,0.08311548,-2.349234,1.0958315,-0.4580981,-0.72863567,-0.0698949,0.40851405,2.3463004,-0.4589162,1.8217268,-0.7847081,-1.262867,1.2541492,-0.22656795,-0.46173972,-0.21105248,-0.36201644,1.8188506,0.33551207,2.3806558,0.5914245,0.121516004,-0.94091356,-2.3918583,0.082775146,-1.3682954,0.37885076,-0.19696848,0.36993802,-0.4731328,0.060489893,1.1557436,-2.5201359,-0.43404523,1.0403664,0.8171439,1.8546636,1.2087181,-0.40009463,-1.0493307,0.72277963,-0.96335405,1.6675478,2.335822,0.65439004,-0.86324835,0.047490492,0.5872239,-0.046987146,-0.42877495,0.014122069,-0.049486816,0.14918989,0.90421784,0.83559597,-0.07293637,0.93919086,-0.7706408,-0.86315626,0.21001911,-0.08204606,2.1952746,-0.45653778,-1.361475,-0.7124013,3.0267358,0.18476471,-0.1778278,-0.532313,1.3093027,-0.1271205,0.97146815,-1.590024,-0.07430568,0.12103374,0.30766967,-1.1428851,1.2549237,-1.5977175,0.9586198,0.9801771,-0.78702414,1.0274863,1.0372753,-0.6396447,0.019972846,0.9836077,0.57171226,0.9811246,0.11289923,1.3581228,-0.61523557,1.3705465,-2.6941311,-0.58546484,-0.4071027,1.3017764,0.41013095,2.3451674,-0.90611255,-1.388077,-0.60800695
-1.1932328,1.8005936,-0.9895468,-0.23242387,1.5075374,2.5039425,-0.8152247,-0.14831391,-0.3746682,0.86242425,0.89047,-2.2623367,-1.2789667,-0.00070798397,0.5526891,-1.8691083,0.821177,-0.5681538,-2.4597507,-1.2391458,-2.6937597,0.7089756,0.76759505,0.4383917,-0.8562723,-1.0944111,0.20081455,-2.5989547,0.3074646,0.96099186,0.06265338,-1.3570645,-0.2394432,2.7343872,-0.3839166,0.49226293,-0.70837927,-0.3468974,1.413308,-0.67938614,-0.30498323,0.029982004,-1.3681443,2.183415,-0.3606376,2.5219364,0.66287297,0.45717585,-1.0780203,-1.2762294,0.08922735,-1.5299188,1.7405281,-0.8591005,-1.2845068,-0.2651266,-0.14182621,1.1304773,-1.9981217,-1.0580071,0.38469222,0.3965515,1.0734855,1.9154441,-0.969516,0.67811453,0.09644708,-0.33260417,0.69601136,1.449373,-0.10180122,-1.3699443,-0.4716084,1.1774826,1.0709711,-0.1740015,0.11405635,0.002865523,2.1845543,0.47181004,0.57418156,0.5047623,-0.08737625,-1.1830662,-1.3667792,-0.3858028,0.5227399,2.6823602,-1.1786464,-1.739084,-1.1266277,2.0115447,-0.1195761,-0.18309215,-0.44958293,1.0248548,0.26937222,-1.187399,-1.6337261,-0.22581235,0.08277605,1.3329202,-2.153305,-0.1513066,-0.5953847,0.50955,1.272366,0.58245194,0.28260344,1.5962877,-0.6387628,0.5906912,0.8139409,1.0640097,2.2541265,-0.09724833,0.68632865,-1.191803,2.5816422,-1.560118,0.18323693,0.67748713,1.0324409,0.30831233,2.695662,-0.48676986,-0.8860462,-1.7102289
0.78486145,-1.0901309,1.4447083,0.1826928,-1.7988318,-3.1139212,1.8454556,2.2847886,-0.70289266,-0.10629544,1.3527188,1.2517207,1.948163,1.0454926,-1.6150224,1.8580201,0.85525846,1.1713841,1.3205408,0.8557186,1.362436,0.24319069,-0.8051392,0.5361221,1.1139381,1.882095,1.4201105,1.8534024,-1.6851425,-1.5334597,-1.0691241,1.1304438,4.403283,-2.164027,1.9177055,-0.5474587,1.573836,0.2885945,-1.9295806,0.5845765,0.40512514,-0.98166716,0.38223678,-2.0625033,0.31567827,-1.568162,-2.9390483,-0.55748606,1.0414203,2.76205,-1.3885427,-0.28468975,-1.3576882,-1.1490638,-0.6753163,1.2873725,1.2573893,-2.9113588,1.0208051,0.25899693,-1.7970984,-0.6095423,-0.3289195,1.846173,0.591456,-2.7658873,-0.041188233,0.7665039,-1.8294824,-0.89041466,0.51562965,-0.18986845,1.0197217,-0.40605804,-0.7944054,1.4915874,0.60591435,-0.19989297,-1.0241561,0.73696506,-1.0980698,-0.08854614,0.6442108,1.1668527,1.1323422,0.15981138,0.09622023,-3.3222868,1.0274482,1.3916398,0.9955416,-3.465561,-1.4127023,0.799878,-0.27563104,-0.4198622,0.072476774,-0.088730514,2.4660912,0.56799406,0.06426091,0.9926123,1.3705716,1.7939022,-0.9063571,-1.8239479,-0.1443604,0.55766517,-0.60770386,0.49663708,0.019813508,-2.1879463,-0.37753934,-0.27059203,0.4221578,-0.34163368,-1.5164591,-0.8993692,-3.1509557,0.8339373,0.7354206,-1.0232933,0.4899608,1.5141047,0.16291586,-0.2446349,-1.1298444,1.1554248
-0.8325784,0.8791971,-0.12643358,0.2846812,0.23342934,1.5453267,-0.78347975,-0.6230927,-0.07978368,-0.5144754,-2.0898175,-0.42930508,-0.021253854,-0.6371787,0.8341148,-1.3187108,-0.32267883,-1.2490902,-2.0963788,-0.4823204,0.0113208,0.060011648,-0.107159,-0.7231685,0.013576269,-0.74576443,0.11469197,-0.642909,-0.7949611,0.54652727,1.1065761,-0.58820957,0.28312534,0.7286475,-0.07434051,0.64526,0.0036734864,-0.7080343,0.7709243,-0.9925037,-0.29433078,-0.16058253,-0.12860507,1.1835687,-0.83009744,0.9988755,0.4042794,1.5412265,-0.44028425,-0.862724,-0.92099917,0.1932264,2.100014,0.018304467,-0.4700038,-0.89902604,-0.008198548,1.5220242,-1.3914301,0.328501,1.2231884,-0.27098626,1.252057,0.40476978,-1.1996456,0.91219056,1.0711135,0.21061853,1.1873556,-0.41296038,-0.07456828,-0.67182195,-0.57672596,0.7088561,0.16930048,0.7901207,-0.40229735,0.7222781,-0.6685422,0.37974632,-0.07970184,-0.07180537,-0.26759762,-0.506022,-0.6191729,-0.48717183,-0.044659853,2.5491872,0.45074368,-0.72839195,-1.2217116,2.0260055,0.11711311,-0.9476584,0.146207,0.45230892,-0.7779932,-0.1747487,-1.2690744,-1.2883232,-0.21094069,0.43067768,-0.6940441,-0.2727285,-0.4540709,0.28489962,0.09528251,0.33747175,0.3003865,1.2066007,0.88379717,0.4035179,-0.35445654,0.3839477,1.2827749,-0.5212182,0.93855286,0.1503042,2.1353822,-0.8028214,0.24871397,-1.2923635,-0.75353974,0.69818723,2.2081394,0.20095092,-1.6675376,-1.4675343
-0.2063538,-1.2872262,0.06907016,-0.23297286,-0.26766327,-0.5446721,-0.99177504,-0.26722485,-0.30746287,-0.16175626,-1.509299,1.0035433,-0.95501447,-0.03548925,-0.9478585,0.107594386,-0.6068969,-2.0917716,-1.4744971,0.7638281,1.8048389,-0.26608628,0.22370687,-0.17616105,-0.08086705,0.39654678,-0.6560672,1.4429342,-1.1805526,-0.33886167,0.27004874,1.1464026,-0.8039255,-0.72822917,-1.6888447,1.107658,-0.6243428,-0.24475452,0.15333727,-0.29703397,-1.2790874,-0.15215535,0.11776882,0.12564959,-1.5502143,0.93057567,0.8556616,1.4308581,1.2455864,-1.7351971,-0.41709763,0.030293707,0.99908954,0.8957255,-0.28521448,0.0833444,0.2590274,1.0909178,0.9116904,0.55039364,1.607024,0.46519274,1.3806294,-2.0897439,0.16226786,-0.7365352,0.48320484,0.3212321,1.1544809,-1.6098828,0.12034905,-0.12410255,0.4278875,1.7989953,-2.0702028,0.8573683,-0.01883883,-0.7104069,-0.89691365,2.1809402,0.11595762,-0.36846307,-0.73427236,-0.42755112,0.44716877,-1.4872379,0.36242777,1.4746099,0.69219625,1.143691,0.62200034,1.8586417,-0.78913677,-0.26321954,-0.073605195,0.57184434,0.19271892,0.34144992,0.35378253,-0.66506517,-0.67002517,-0.06835428,0.44558543,0.5459845,1.2702599,0.3373042,0.07610669,0.09477212,0.46698955,-0.018046647,0.21714936,-0.24520305,-0.91228354,-0.24115857,-0.94911486,-1.0192909,0.3978854,-0.11941525,0.8213076,1.1287975,-0.2681011,-1.2890961,-1.5778351,-0.31235942,-0.39431852,0.54822993,0.95243394,0.30708307
0.30759022,0.089362346,1.2913977,0.044388063,-0.21909228,2.0505075,1.2322253,-0.47239807,0.83235824,-0.13958886,-1.6471641,0.8474883,0.34876972,-0.8031938,-0.25373772,1.0705456,-0.44171822,-0.24042144,-0.38966832,0.56640184,-0.21118927,0.17985962,-2.0876863,-0.6012538,-0.09055723,-0.33155802,-0.11441694,0.6917435,-1.9463627,0.30561495,1.2724061,-0.06657526,-0.66028553,0.15256087,0.7435515,-0.12501091,-0.5444133,-0.31279218,-0.71608126,-0.9433563,0.19864264,0.080704704,-0.21300825,-0.0668233,-1.7273865,-0.031825244,0.8074902,0.82494736,1.1148643,0.1119795,-0.06348507,1.03892,0.33089572,-1.4184844,-0.5770851,-0.13494952,-0.20780616,0.27048445,0.6013273,0.2715744,-0.47101253,-0.030266203,0.43278754,-1.2978783,-0.49425477,0.29651034,-0.3266002,0.26453832,0.2782962,-0.54407454,1.5144687,-0.25179088,-0.67937624,-1.0025463,0.9508733,0.7371983,-0.54696524,0.43436405,-0.7319901,-0.23603073,0.535946,-0.44616547,-1.3528957,-0.36954433,-0.22030205,-0.6303884,-0.18098144,0.7022777,0.7656195,-0.60463494,-1.6178796,-1.0866275,0.24336201,-0.2110151,0.800841,0.108454645,-0.8175965,-2.2727842,0.7122199,-1.8922896,-1.4358069,-0.36159647,0.454713,-0.8482677,1.1622357,0.17021951,-0.04234013,1.1311924,-0.673048,0.5266096,0.6370081,0.12563252,-1.3633833,-0.022061035,0.59279835,-0.339686,-0.11972174,-0.2583049,0.79060876,0.4572904,0.43511996,0.55108607,-0.18346405,0.4141637,1.4545343,1.31661,-0.17642458,-0.88991135
-1.2607064,-1.982347,-0.15165436,1.1092014,0.27347562,-2.3422756,-0.8066751,1.9353087,-1.9935977,0.32225648,0.05218047,2.1983347,0.090274274,1.2173195,-0.4713143,0.6175929,1.5221758,1.7840875,0.22098324,1.2047017,0.9785024,-1.6460497,1.5704582,0.8045268,0.46609098,-0.9264653,1.4263326,-0.14711154,-0.88315976,0.8927926,-0.8061433,0.9363209,-0.33981574,-1.1070421,-0.016913116,-1.219841,0.3878832,-0.67520875,-0.1722033,1.275565,0.4700676,0.59574926,1.9629829,-1.0405971,2.037629,-2.4396408,1.0788741,-2.4419901,-0.8063448,2.9238992,-0.74662304,1.4575121,-0.36038804,-1.5186458,0.5626884,1.4331352,-0.65841675,-0.1175696,1.4093742,0.30879846,0.34460717,1.3246292,-0.44973466,0.51919365,1.0686805,0.4659969,-0.15459102,0.75923383,-2.6380732,-0.6028396,-1.7299011,-0.041305736,1.1313475,-0.7907708,-1.1045977,0.30232763,-0.8975049,-0.38790488,-1.825003,0.3534764,0.82125527,1.1193997,0.8937774,1.2695334,0.53493494,-0.14248459,-0.8066357,-1.35745,1.873204,-0.13242736,1.1876175,0.88246566,-0.8494335,0.2884456,-1.4385685,1.2518063,-1.0446246,-0.047400177,-0.17051846,0.65624136,-0.25216874,-1.2446418,0.86784303,-0.06977576,-0.16679579,0.32569534,-0.68766403,-1.6157864,-0.9632784,-0.63295835,0.6999192,0.24826455,-0.24216184,0.9918654,-0.8485715,0.14119256,-1.5874242,-1.6039011,-1.1105372,0.89013493,0.42918938,0.4426368,-1.5746278,-0.09392203,-1.4234312,-1.6935539,-0.038064763,1.2034897
0.40425974,-2.1659305,-1.5954182,-0.46839,0.06875983,-2.5114985,-0.14516419,-0.6379485,-0.27024737,-0.1563468,0.53509545,0.29013425,0.51147723,1.6546011,-0.8686969,0.51332676,-2.6211097,-1.3082783,-1.8443074,1.0050528,1.5460992,-1.1486559,1.193973,-1.2938492,1.2739451,0.22830597,-1.5432813,2.0489028,1.9649156,0.8164001,-1.3076762,-0.5213119,-0.90520096,-0.29611868,-2.6427348,-0.4350335,-0.5208024,-0.008778453,-0.26919276,0.7666842,0.10785821,0.6609946,0.8686033,-1.495921,0.10299006,-0.5470282,0.06932092,-0.92998326,0.7302767,-0.37400138,-0.019800723,0.49148512,0.47355866,-0.36087745,0.4046876,0.7774553,-0.7984952,0.27839708,2.7418141,-0.6107909,0.24603634,-0.65147686,-2.5892763,-2.1036606,1.3909507,-0.019307792,-0.57162666,-0.7683567,-1.6758685,-1.6270508,-0.04851237,0.7853211,-0.39402837,1.6716404,-1.4524031,0.17235908,-0.18038422,0.34941828,0.5988834,-0.18663172,-1.2630234,-0.15781991,0.1121577,-0.7192928,1.5700866,-1.4828007,1.1559571,-0.20767486,0.084727414,0.51455647,3.7136593,1.9548103,1.1927428,1.7485156,0.103042215,0.47151774,-0.26134533,2.213591,1.274451,1.24916,0.82270885,0.31992692,0.059445083,-0.42892876,1.6581693,-0.4074908,-1.9322278,-1.0364637,-0.65669674,-1.7402796,-0.9326186,-0.39727557,0.43508548,0.7930693,-2.6135798,-1.393202,0.052626967,0.3264007,-2.2036502,2.059068,1.277391,1.2993145,-1.0230119,-1.5787898,-2.746952,0.2892372,1.7696617,0.98823076
-1.5998423,2.3311038,-1.8762233,0.48500782,0.5667255,1.6950839,-1.0610452,-0.17187056,0.23587467,0.37449482,0.5063046,-2.4937112,-1.0614724,-0.3898663,0.5974312,-1.3591249,1.1359727,-1.8844568,-1.4690738,-1.9250517,-1.2862086,0.082587495,0.0042464137,0.5673134,0.1406641,-0.916746,-0.32081237,-1.8835845,1.3063852,-0.6324718,-0.69358087,0.05427839,-0.33840424,2.238018,-1.4376192,2.6175818,-1.1406413,-0.06731516,1.2317104,-1.0162085,-0.76607966,-0.6134984,-0.40314633,1.3620708,-0.58379304,2.6112947,0.37662017,1.842584,-0.8976905,-3.5717201,-0.07053316,-1.2941713,0.92621124,0.8254764,1.2013781,-0.75315785,0.69487035,1.6456572,-2.9450035,-0.41694102,1.383482,1.6269107,3.1426735,0.5500128,-1.3445036,-0.5804971,0.35727927,-1.0543402,2.7685874,1.8883712,0.6230082,-0.9818423,0.09163156,1.1152487,-1.1665678,-0.08292743,0.1600721,0.59014624,0.24223894,1.1915396,0.48039457,-0.2779305,-0.08456422,-1.3171921,-0.8973528,0.50518227,-0.30361617,3.0786533,-0.9618792,-0.5530783,-0.53991336,3.175057,0.050699238,-0.0016153455,-0.105015546,0.6901071,0.664647,1.5848491,-1.5993218,-0.65676063,0.20341411,0.79045975,-1.7400397,1.1577272,-1.3124511,0.95096797,1.8374891,-0.77597344,1.6706111,0.58510846,-0.26258242,0.57203585,1.4426146,-0.18192245,0.06622061,0.39023972,1.5492917,-0.6305421,2.2875066,-2.3731518,-1.3935802,-0.52908254,0.8767183,0.23531026,1.2781522,-1.144022,-0.31854236,-0.6239275
-0.1178664,-0.92868984,1.5647161,0.8834669,-0.39190844,-3.612019,0.32005095,1.80706,-1.0730684,0.84440553,0.16539183,3.0877662,0.25080568,0.34472436,0.53297234,-0.07258841,2.9139628,0.48777878,1.2349796,0.0016177297,1.4702826,0.24319099,-0.16433588,0.20321578,0.7066249,-0.7091092,1.8950313,-1.6241217,-0.8452136,-0.48012403,-0.64183563,0.4330394,2.240571,-2.688824,0.87549055,-3.1572328,2.9350533,0.75180626,-0.7844341,0.9406841,0.14214808,-0.95521426,-0.4861442,-1.5247993,2.624166,-2.505653,-1.8000953,-1.5920134,-4.340248,6.0872197,-1.9456811,-0.6115966,-1.0480659,2.4602542,-0.4975434,0.013640583,-0.41380957,-1.3177378,0.47116995,1.3594646,-0.36277932,0.3514533,-0.9397986,5.698742,0.835309,0.093122244,0.38219205,2.2152157,-4.489444,1.3190019,-0.4394579,0.37943995,0.10628021,-0.5517503,2.060573,0.7689724,-0.094848335,-0.45549506,1.0806469,0.40096706,-1.156919,0.6188682,0.7158425,2.018241,-1.0311053,0.41468257,-0.22205968,-1.8926713,-0.030179512,0.94667196,-1.5259434,-5.5713615,-0.54383147,-1.2545071,-1.8053604,-0.34685203,1.2019076,-1.8545462,0.49783093,0.51192266,0.5624774,0.29999307,-0.97385335,-0.31208944,-1.5786047,-0.64322746,-1.2940197,-0.7578915,-0.6270641,0.056300513,1.5363936,0.76804996,-0.106918916,0.83265555,2.975265,1.7989209,-3.0370233,-0.3709742,1.3679789,-1.4941673,0.058190748,-0.22281969,0.10483958,3.66849,-0.40993837,-1.4003875,0.011087,-0.36934116
-3.1548066,0.8920893,-1.9579759,1.4234507,0.8960788,-1.1965908,-2.2141247,1.1449176,0.09499058,0.26003593,1.1631678,-1.8685806,-1.0584538,-1.1326671,0.94614166,-2.1314569,1.1734976,0.3326035,-2.6922393,-2.7325737,-1.2048793,-0.23316379,1.224373,-0.52910554,1.5132432,-1.4258354,1.220399,-1.6984473,1.0284979,0.83756125,0.022280313,-1.5485392,-0.26695517,1.3108256,-1.6359563,-0.535798,0.37592173,-0.7422073,-0.2927176,-0.39836484,-1.1534498,-1.3845816,1.1812222,1.9730839,2.6986337,2.3850288,-0.6922556,1.251701,-4.102998,0.42908147,-1.6014926,-1.1226804,0.98153234,-0.37997615,0.54040664,-0.4730072,0.92251885,-0.16884977,-2.052477,-0.46146575,0.9749206,1.0883019,0.59607625,4.0661297,-0.39684376,0.31079066,1.2147956,0.15081799,-0.029187724,1.5650117,0.26023942,-1.0116061,0.55027485,0.6483943,-1.4643649,-0.37028992,-2.2025738,0.46903506,-0.7875661,0.13721544,0.7257705,1.1101574,1.9391325,0.32256585,-2.0302198,0.9304812,-0.851186,1.8304284,1.0475498,0.13819687,-0.19341943,2.2825968,0.52857006,-0.014723957,0.43592134,1.0894973,0.6819869,0.8297669,-1.8291916,-0.4301233,1.2719953,0.64868873,-2.8212318,0.41177526,-1.0242236,0.53344697,0.054076992,0.3816854,0.3283684,0.64608276,0.070705205,0.2706323,0.2064759,0.5549421,1.3491836,1.1785189,0.35963473,-1.447864,1.7334563,-3.1706471,0.54895127,-1.7995677,-0.14564076,2.5021877,2.0899162,-1.403513,-0.6468874,-2.037825
-0.9311592,-2.5189407,2.1616328,-0.39507273,-1.0860274,-3.1113315,0.5780642,1.917183,-1.420494,-0.42017755,-0.9938259,3.6521707,1.267668,1.6470022,0.44468486,0.970501,1.9070435,1.9326749,2.1838787,0.47463465,1.739035,-1.679881,0.20641494,0.0856544,0.41098958,1.4935658,-0.31355542,0.4536414,1.3921188,-0.4351569,-0.35097125,0.12255883,0.74164677,-1.812793,1.3488716,-0.790541,1.4634613,0.6351327,-0.58648014,-0.8532078,-0.45700192,-1.6384461,1.544374,-0.72120035,2.8839865,-2.022831,-1.5779259,-1.0064152,-1.422107,4.1435566,-1.8166152,1.4758588,-0.69289446,0.5299959,-0.5916107,-0.3043235,0.45063764,-1.016316,0.67636204,0.021802783,-0.2595618,-1.1759481,-0.17132461,1.5949923,1.3269391,0.34937125,-1.5098388,2.79772,-2.706912,-1.2030387,-0.35302594,0.43158802,0.41587734,-0.93408316,1.8358192,1.0984848,0.32614794,-0.48965555,-0.25065795,-0.10010035,-1.2324469,0.07986322,-1.6482792,0.9225713,1.3163093,0.2320571,-0.4036911,-2.9064145,1.0571609,0.13108572,-1.4627892,-2.296482,-1.1923747,-0.08531806,-0.3547111,0.89974654,1.2074288,0.877509,1.1120759,0.627961,0.5105921,-1.8486176,-0.023734212,1.5965569,-0.81822234,-2.557336,-0.2473062,1.0042565,0.24165913,-1.2614458,1.1255562,0.6905649,-2.0364702,-0.040377915,0.229197,2.2148921,-3.9242601,0.8269584,-1.1988411,0.5026014,-0.72443223,-0.434871,-2.3776803,1.3958669,-1.417906,-0.57949805,0.25576895,0.40686223
0.5599283,-2.0136187,-1.0032785,-0.54693264,-0.03257311,-0.1583662,0.794428,-0.62820774,0.7613739,-1.141243,-1.3463426,0.7807569,0.15000165,-0.9861664,-0.49190763,1.4451666,-2.262163,-0.88274837,0.64230776,0.8886833,3.2381718,0.43450752,-0.88018215,-0.44030887,1.1193814,-0.54655135,-0.17248425,2.8370433,-0.72538894,-0.5739718,0.4550667,-0.0025636554,0.64720756,-1.7462087,-0.24858749,-0.94228685,-0.31229007,-0.12074551,0.15587151,1.0750076,-0.6834222,0.34745592,0.52975774,-1.5344828,-0.95777255,-0.8167318,0.30009308,0.12502778,1.3348953,0.10294908,0.6079215,2.4030678,0.5804019,-0.09414743,0.7954061,-0.1472941,0.24399312,0.704403,2.7407746,0.81284076,0.678989,-0.01441507,-1.0423132,-2.6762147,0.54180884,1.0301578,0.11566317,-1.1404948,0.6323827,-1.4802825,-0.17091061,0.61114216,-0.30449888,0.14087346,-0.6064844,-0.03593278,0.52588737,0.24907771,-1.1062044,0.29008588,-0.23767853,-0.90144205,-0.8808923,-0.9978301,0.25207952,0.8048645,-0.5570227,0.5055714,0.27344498,1.7955899,1.1416309,0.34366465,0.74558944,0.7289218,0.47445613,-0.6132501,-0.61537784,0.7826281,1.1387223,0.4928457,-0.8896045,-0.030513436,0.24571168,-1.2780719,1.9160695,0.7219625,-0.7661884,-0.00918062,0.030222844,-1.3197001,0.59433645,0.24997193,-0.62905276,-0.19966306,-3.2556913,-1.5744362,0.08891891,0.8805817,-0.44233155,0.3817684,0.3417552,-0.41426528,-1.3987823,-0.70182973,-1.988502,0.66363,0.66958064,0.44472253
